,Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ensemblid,ensembl,entrezgene,hgnc_symbol,hgnc_biotype,chromosome_name,chromosome_start,chromosome_end,DMEM_F12 / 3373-EN-10 (raw),DMEM_F12 / 3373-EN-11 (raw),TF-NB / 3506-EN-1 (raw),TF-NB / 3506-EN-2 (raw),TF-NB / 3506-EN-3 (raw),DMEM_F12 / 3373-EN-10 (normalized),DMEM_F12 / 3373-EN-11 (normalized),TF-NB / 3506-EN-1 (normalized),TF-NB / 3506-EN-2 (normalized),TF-NB / 3506-EN-3 (normalized)
2020,ENSG00000105048.16,95.05255926,1.335618811,0.449238105,2.973075517,0.002948319,0.0133223,ENSG00000105048,ENSG00000105048.16,7138,TNNT1,protein_coding,19,55132698,55149206,96.65090941,202.3083204,56.11331873,79.85922793,40.33101982,63,78,78,117,83
2021,ENSG00000165495.15,73.27657561,1.2152914,0.409391195,2.968533312,0.002992247,0.013494531,ENSG00000165495,ENSG00000165495.15,63876,PKNOX2,protein_coding,11,125164687,125433389,101.2533337,121.9037315,31.65366698,60.06506032,51.50708555,66,47,44,88,106
2022,ENSG00000260641.1,58.53214378,-1.320615699,0.444968261,-2.967887407,0.002998541,0.013518447,ENSG00000260641,ENSG00000260641.1,NA,,lncRNA,4,98658904,98664550,30.68282838,31.12435699,64.02673547,76.44644041,90.38035766,20,12,89,112,186
2023,ENSG00000187323.11,56.69729933,1.507870829,0.508357179,2.966164129,0.003015395,0.013575856,ENSG00000187323,ENSG00000187323.11,1630,DCC,protein_coding,18,52340197,53535903,127.3337378,57.06132115,32.3730685,44.36623774,22.35213146,83,22,45,65,46
2024,ENSG00000167711.13,45.05631434,1.531162025,0.516338235,2.965424446,0.003022656,0.013598657,ENSG00000167711,ENSG00000167711.13,5345,SERPINF2,protein_coding,17,1742836,1755265,42.95595974,106.341553,23.02084871,28.66741516,24.29579507,28,41,32,42,50
2025,ENSG00000228649.8,57.6252047,1.175626988,0.397098494,2.960542547,0.003070977,0.013769362,ENSG00000228649,ENSG00000228649.8,109729180,SNHG26,lncRNA,7,22854126,22872945,99.71919225,72.62349964,43.16409133,36.1755477,36.4436926,65,28,60,53,75
2026,ENSG00000089847.12,127.5665228,-1.011581155,0.341741968,-2.960072947,0.003075662,0.013783715,ENSG00000089847,ENSG00000089847.12,170961,ANKRD24,protein_coding,19,4183354,4224814,64.43393961,95.96676738,180.5697821,165.1789159,131.6832093,42,37,251,242,271
2027,ENSG00000227210.1,50.0326002,-1.47123584,0.497204639,-2.959014706,0.003086244,0.013823556,ENSG00000227210,ENSG00000227210.1,101928222,,lncRNA,2,19990209,20004795,29.14868696,18.15587491,69.06254613,79.85922793,53.93666506,19,7,96,117,111
2028,ENSG00000174145.7,20.28124105,-2.443660535,0.825850957,-2.958960712,0.003086785,0.013823556,ENSG00000174145,ENSG00000174145.7,57495,NWD2,protein_coding,4,37244743,37449463,7.670707096,2.593696416,31.65366698,32.76276018,26.72537458,5,1,44,48,55
2029,ENSG00000226948.1,99.11841028,-1.080621421,0.365237013,-2.958685411,0.003089543,0.013832575,ENSG00000226948,ENSG00000226948.1,NA,RPS4XP2,transcribed_processed_pseudogene,20,4627758,4685148,65.96808102,51.87392832,100.7162131,135.1463857,141.8874432,43,20,140,198,292
2030,ENSG00000260807.6,85.90434955,-1.23288495,0.416715464,-2.958577389,0.003090626,0.01383409,ENSG00000260807,ENSG00000260807.6,115804232,CEROX1,lncRNA,16,975761,981596,41.42181832,54.46762473,138.1250923,79.85922793,115.6479845,27,21,192,117,238
2031,ENSG00000139144.9,337.4883396,1.294871368,0.437968337,2.956541055,0.003111108,0.01389989,ENSG00000139144,ENSG00000139144.9,5288,PIK3C2G,protein_coding,12,18242961,18648416,783.9462652,261.963338,164.7429486,177.464951,299.3241953,511,101,229,260,616
2032,ENSG00000007516.13,116.0745463,-1.242466953,0.420497834,-2.954752326,0.003129201,0.01396973,ENSG00000007516,ENSG00000007516.13,8938,BAIAP3,protein_coding,16,1333638,1349441,72.1046467,54.46762473,200.7130247,94.19293551,158.8944998,47,21,279,138,327
2033,ENSG00000178033.5,80.49870951,1.251940717,0.424099351,2.951998663,0.003157243,0.014074621,ENSG00000178033,ENSG00000178033.5,254228,CALHM5,protein_coding,6,116511639,116524788,170.2896975,75.21719606,56.83272025,45.73135275,54.42258096,111,29,79,67,112
2034,ENSG00000260793.2,131.2775784,1.006088408,0.341397961,2.946966658,0.003209078,0.014257793,ENSG00000260793,ENSG00000260793.2,NA,,lncRNA,17,44221401,44223710,191.7676774,184.1524455,105.0326222,64.16040535,111.2747414,125,71,146,94,229
2035,ENSG00000232995.7,78.76609651,-1.222619872,0.415025795,-2.945888872,0.003220281,0.014290477,ENSG00000232995,ENSG00000232995.7,8490,,lncRNA,1,163244505,163321894,52.16080825,33.71805341,112.2266375,116.0347756,79.69020783,34,13,156,170,164
2036,ENSG00000219023.1,91.05690075,-1.224088004,0.416129143,-2.941606049,0.00326515,0.014448173,ENSG00000219023,ENSG00000219023.1,NA,,processed_pseudogene,6,35555873,35556264,67.50222244,31.12435699,99.99681158,116.7173331,139.9437796,44,12,139,171,288
2037,ENSG00000260912.1,291.7155891,-1.096415234,0.373173588,-2.938083694,0.003302479,0.014595965,ENSG00000260912,ENSG00000260912.1,NA,,lncRNA,9,19453209,19455173,239.3260614,103.7478566,391.3544281,273.705559,450.4440406,156,40,544,401,927
2038,ENSG00000198910.12,614.5678428,-1.109234238,0.377696536,-2.936839852,0.003315753,0.014637221,ENSG00000198910,ENSG00000198910.12,3897,L1CAM,protein_coding,X,153861514,153886173,521.6080825,199.714624,752.4939922,603.3808333,995.641682,340,77,1046,884,2049
2039,ENSG00000140009.18,58.97505086,1.280849605,0.436220686,2.936242239,0.003322148,0.014658484,ENSG00000140009,ENSG00000140009.18,2100,ESR2,protein_coding,14,64084232,64338112,101.2533337,80.40458889,51.7969096,29.34997266,32.07044949,66,31,72,43,66
2040,ENSG00000247345.2,56.22530791,1.347067793,0.459698754,2.930327269,0.003386052,0.014876845,ENSG00000247345,ENSG00000247345.2,NA,,lncRNA,5,59039761,59063503,105.8557579,70.02980323,34.53127306,46.41391025,24.29579507,69,27,48,68,50
2041,ENSG00000026103.21,571.976287,-1.108414887,0.37888833,-2.925439504,0.0034397,0.015037862,ENSG00000026103,ENSG00000026103.21,355,FAS,protein_coding,10,88990531,89017059,497.0618198,173.7776599,866.1594327,619.7622134,703.1203093,324,67,1204,908,1447
2042,ENSG00000255176.1,86.14369542,1.107434815,0.378729509,2.9240785,0.003454776,0.015089565,ENSG00000255176,ENSG00000255176.1,NA,,lncRNA,11,118636620,118638097,104.3216165,150.4343921,73.37895526,45.73135275,56.85216046,68,58,102,67,117
2043,ENSG00000230701.2,66.78091095,1.329177987,0.455157449,2.92025977,0.003497397,0.015222036,ENSG00000230701,ENSG00000230701.2,26226,FBXW4P1,processed_pseudogene,22,23262767,23265005,79.7753538,129.6848208,57.55212177,38.22322021,28.66903818,52,50,80,56,59
2044,ENSG00000188338.14,79.80585832,1.228856122,0.420995001,2.918932814,0.003512319,0.015283401,ENSG00000188338,ENSG00000188338.14,10991,SLC38A3,protein_coding,3,50205246,50221486,133.4703035,108.9352495,59.71032634,64.84296285,32.07044949,87,42,83,95,66
2045,ENSG00000280020.1,39.82771933,1.351218481,0.463414571,2.915787646,0.003547919,0.01540393,ENSG00000280020,ENSG00000280020.1,NA,,TEC,17,32178946,32180074,62.89979819,62.24871398,29.49546241,24.57207013,19.92255196,41,24,41,36,41
2046,ENSG00000279833.1,90.80268132,1.138840262,0.391100124,2.911889291,0.003592499,0.015541283,ENSG00000279833,ENSG00000279833.1,NA,,lncRNA,22,39133090,39136760,95.11676799,176.3713563,70.50134917,49.82669777,62.19723538,62,68,98,73,128
2047,ENSG00000161381.13,197.6226404,-1.096423743,0.377554307,-2.904015986,0.003684093,0.015900493,ENSG00000161381,ENSG00000161381.13,57125,PLXDC1,protein_coding,17,39063313,39154394,139.6068691,93.37307097,347.4709352,168.5917034,239.0706235,91,36,483,247,492
2048,ENSG00000260160.1,62.7074687,-1.362876562,0.469660735,-2.901832025,0.003709874,0.015996894,ENSG00000260160,ENSG00000260160.1,NA,,lncRNA,19,52058490,52063703,39.8876769,23.34326774,61.86853091,87.36736047,101.0705075,26,9,86,128,208
2049,ENSG00000124713.5,44.86549243,1.598329655,0.550871779,2.901454958,0.003714342,0.016012442,ENSG00000124713,ENSG00000124713.5,27232,GNMT,protein_coding,6,42960754,42963880,56.76323251,93.37307097,38.8476822,19.79416761,15.54930884,37,36,54,29,32
2050,ENSG00000139209.15,151.1124785,1.04364349,0.359827302,2.900401065,0.003726855,0.016051484,ENSG00000139209,ENSG00000139209.15,55089,SLC38A4,protein_coding,12,46764761,46832408,204.0408088,233.4326774,82.01177353,151.5277658,84.54936684,133,90,114,222,174
2051,ENSG00000239713.8,243.7341696,1.091657808,0.376414523,2.900147953,0.003729866,0.016057007,ENSG00000239713,ENSG00000239713.8,60489,APOBEC3G,protein_coding,22,39077067,39087743,239.3260614,477.2401405,171.9369638,215.0056137,115.1620686,156,184,239,315,237
2052,ENSG00000276672.1,222.5514029,1.004887614,0.346625311,2.899060111,0.003742831,0.016099026,ENSG00000276672,ENSG00000276672.1,NA,,lncRNA,13,33846190,33850825,437.2303045,197.1209276,169.0593577,149.4800933,159.8663316,285,76,235,219,329
2053,ENSG00000177875.4,74.12681921,-1.369021115,0.472544388,-2.897127023,0.003765972,0.016186188,ENSG00000177875,ENSG00000177875.4,387856,CCDC184,protein_coding,12,48183644,48185926,30.68282838,46.68653548,62.58793243,105.7964131,124.8803867,20,18,87,155,257
2054,ENSG00000256967.1,132.7681616,1.011779726,0.34952003,2.894768935,0.003794377,0.01629696,ENSG00000256967,ENSG00000256967.1,NA,,lncRNA,12,7129079,7131198,153.4141419,228.2452846,121.5788572,75.08132541,85.52119865,100,88,169,110,176
2055,ENSG00000101670.11,571.3944582,1.108810388,0.383430783,2.891813691,0.00383025,0.016416873,ENSG00000101670,ENSG00000101670.11,9388,LIPG,protein_coding,18,49560699,49599185,1141.401216,542.0825509,457.5393681,233.4346663,482.5144901,744,209,636,342,993
2056,ENSG00000272084.1,33.12130742,1.405260196,0.486248743,2.890002731,0.003852385,0.016496519,ENSG00000272084,ENSG00000272084.1,NA,,lncRNA,1,19072110,19075511,53.69494967,51.87392832,21.58204567,20.47672511,17.97888835,35,20,30,30,37
2057,ENSG00000279066.1,39.69696991,1.320829837,0.457213501,2.888868839,0.003866303,0.016540867,ENSG00000279066,ENSG00000279066.1,NA,HEXD-IT1,lncRNA,17,82425498,82427310,69.03636386,54.46762473,28.05665936,24.57207013,22.35213146,45,21,39,36,46
2058,ENSG00000275720.1,32.79092337,-1.690683222,0.586546135,-2.882438601,0.0039461,0.016824136,ENSG00000275720,ENSG00000275720.1,NA,,lncRNA,17,36634069,36634698,16.87555561,10.37478566,44.60289438,49.82669777,42.27468342,11,4,62,73,87
2059,ENSG00000235560.3,134.682382,-1.046984916,0.363281222,-2.882023219,0.003951306,0.016842465,ENSG00000235560,ENSG00000235560.3,107984875,,lncRNA,16,30534752,30537149,76.70707096,88.18567814,130.2116755,225.2439762,153.0635089,50,34,181,330,315
2060,ENSG00000234965.2,28.73797155,1.591709712,0.552695456,2.879903739,0.003977966,0.016925034,ENSG00000234965,ENSG00000234965.2,440829,SHISA8,protein_coding,22,41909554,41914667,49.09252541,46.68653548,12.9492274,21.84184012,13.11972934,32,18,18,32,27
2061,ENSG00000280374.1,33.37118343,-1.691236616,0.58759735,-2.878223694,0.003999214,0.017003756,ENSG00000280374,ENSG00000280374.1,NA,,lncRNA,2,177317715,177318471,15.34141419,12.96848208,37.40887915,49.14414027,51.99300145,10,5,52,72,107
2062,ENSG00000283031.1,36.76499982,1.442098969,0.501156727,2.87754088,0.00400788,0.017032801,ENSG00000283031,ENSG00000283031.1,NA,,lncRNA,2,23667208,23685453,65.96808102,51.87392832,25.17905328,25.25462764,15.54930884,43,20,35,37,32
2063,ENSG00000102452.15,45.33241467,-1.731599356,0.602261835,-2.875160364,0.004038223,0.017138231,ENSG00000102452,ENSG00000102452.15,259232,NALCN,protein_coding,13,101053776,101416508,26.08040413,10.37478566,82.01177353,38.22322021,69.9718898,17,4,114,56,144
2064,ENSG00000203952.9,169.6561669,-1.041578727,0.36262953,-2.872294282,0.004075033,0.017278661,ENSG00000203952,ENSG00000203952.9,347475,CCDC160,protein_coding,X,134237047,134246207,127.3337378,77.81089247,173.3757668,284.626479,185.1339584,83,30,241,417,381
2065,ENSG00000260941.1,91.26943729,-1.577517406,0.549244169,-2.8721605,0.004076759,0.017281668,ENSG00000260941,ENSG00000260941.1,644242,LINC00622,lncRNA,1,119597702,119599271,62.89979819,18.15587491,78.41476592,111.2568731,185.6198743,41,7,109,163,382
2066,ENSG00000165868.13,131.3886308,-1.026577673,0.35754316,-2.871199302,0.004089176,0.017326765,ENSG00000165868,ENSG00000165868.13,259217,HSPA12A,protein_coding,10,116671192,116850251,95.11676799,64.84241039,184.8861912,187.7033135,124.3944708,62,25,257,275,256
2067,ENSG00000237938.5,72.3530083,1.036924665,0.361633823,2.867333191,0.00413947,0.017496625,ENSG00000237938,ENSG00000237938.5,NA,,lncRNA,1,15720312,15736896,95.11676799,114.1226423,54.67451569,54.6046003,43.24651522,62,44,76,80,89
2068,ENSG00000275183.1,96.45958531,-1.089069061,0.379821072,-2.867321331,0.004139625,0.017496625,ENSG00000275183,ENSG00000275183.1,94059,LENG9,protein_coding,19,54461732,54463778,49.09252541,67.43610681,129.492274,94.87549301,141.4015273,32,26,180,139,291
2069,ENSG00000171992.12,342.9570419,-1.102428771,0.385148283,-2.862348913,0.004205137,0.017717084,ENSG00000171992,ENSG00000171992.12,11346,SYNPO,protein_coding,5,150601080,150659207,280.7478797,121.9037315,589.1898467,320.1194692,402.8242823,183,47,819,469,829
2070,ENSG00000234773.7,69.48037258,-1.243865414,0.43483957,-2.860515691,0.004229526,0.017812166,ENSG00000234773,ENSG00000234773.7,NA,,transcribed_unprocessed_pseudogene,19,12195015,12237767,50.62666683,23.34326774,97.11920549,94.19293551,82.11978734,33,9,135,138,169
2071,ENSG00000229848.1,65.6768647,1.284694608,0.449397259,2.858705927,0.004253729,0.01789914,ENSG00000229848,ENSG00000229848.1,NA,,lncRNA,17,81514047,81527776,72.1046467,132.2785172,48.19990199,28.66741516,47.13384244,47,51,67,42,97
2072,ENSG00000134042.12,41.13733873,-1.490121886,0.521239903,-2.858802399,0.004252436,0.01789914,ENSG00000134042,ENSG00000134042.12,83876,MRO,protein_coding,18,50795120,50825402,23.01212129,15.56217849,61.86853091,56.65227281,48.59159014,15,6,86,83,100
2073,ENSG00000224424.7,41.53220795,-1.477640628,0.517416462,-2.855805211,0.004292784,0.018025036,ENSG00000224424,ENSG00000224424.7,100506637,PRKAR2A-AS1,lncRNA,3,48847572,48851981,15.34141419,25.93696416,57.55212177,53.92204279,54.90849686,10,10,80,79,113
2074,ENSG00000172215.5,65.3255173,-1.218261717,0.426831636,-2.854197333,0.004314572,0.018112428,ENSG00000172215,ENSG00000172215.5,10663,CXCR6,protein_coding,3,45940933,45948351,42.95595974,28.53066057,92.80279636,70.98598038,91.35218946,28,11,129,104,188
2075,ENSG00000175449.13,86.06985561,-1.007773772,0.353165597,-2.853544571,0.004323446,0.018137384,ENSG00000175449,ENSG00000175449.13,317671,RFESD,protein_coding,5,95646754,95684773,50.62666683,57.06132115,113.6654405,103.0661831,105.9296665,33,22,158,151,218
2076,ENSG00000255200.1,45.00126376,-1.600681438,0.56105969,-2.852961039,0.004331393,0.018150119,ENSG00000255200,ENSG00000255200.1,NA,PGAM1P8,transcribed_processed_pseudogene,11,65174117,65176470,19.94383845,20.74957133,68.34314461,38.22322021,77.74654422,13,8,95,56,160
2077,ENSG00000223855.1,61.773719,1.226028274,0.430666257,2.846817589,0.004415866,0.018429369,ENSG00000223855,ENSG00000223855.1,441307,,lncRNA,7,520391,525238,67.50222244,121.9037315,43.16409133,32.08020267,44.21834703,44,47,60,47,91
2078,ENSG00000167772.11,69.76259364,1.097843162,0.385665202,2.846622292,0.004418575,0.018436536,ENSG00000167772,ENSG00000167772.11,51129,ANGPTL4,protein_coding,19,8363289,8374370,84.37777805,121.9037315,43.16409133,43.00112273,56.36624456,55,47,60,63,116
2079,ENSG00000136327.6,168.8700465,2.615499649,0.918877557,2.84640715,0.004421562,0.018444855,ENSG00000136327,ENSG00000136327.6,26257,NKX2-8,protein_coding,14,36580004,36582614,177.9604046,500.5834082,19.4238411,94.87549301,51.50708555,116,193,27,139,106
2080,ENSG00000152034.10,37.2848069,2.31707322,0.81429628,2.845491596,0.004434293,0.018485509,ENSG00000152034,ENSG00000152034.10,84539,MCHR2,protein_coding,6,99918519,99994247,119.6630307,23.34326774,3.597007611,21.84184012,17.97888835,78,9,5,32,37
2081,ENSG00000170629.14,48.61147548,-1.700101109,0.597770995,-2.844067581,0.00445416,0.018543729,ENSG00000170629,ENSG00000170629.14,349152,DPY19L2P2,transcribed_unprocessed_pseudogene,7,103175133,103280410,33.75111122,5.187392832,56.83272025,74.3987679,72.88738521,22,2,79,109,150
2082,ENSG00000166682.10,49.97322585,1.209031798,0.425738466,2.839846277,0.004513528,0.0187485,ENSG00000166682,ENSG00000166682.10,80975,TMPRSS5,protein_coding,11,113687547,113706373,73.63878812,77.81089247,30.93426545,40.27089272,27.21129048,48,30,43,59,56
2083,ENSG00000277782.1,76.74751203,-1.122009316,0.395223933,-2.838920475,0.004526644,0.018786178,ENSG00000277782,ENSG00000277782.1,NA,,lncRNA,15,80999593,80999981,41.42181832,49.2802319,106.4714253,79.17667043,107.3874142,27,19,148,116,221
2084,ENSG00000166033.11,1525.70257,1.000840274,0.352579072,2.838626436,0.004530817,0.018799296,ENSG00000166033,ENSG00000166033.11,5654,HTRA1,protein_coding,10,122458551,122514907,2885.720009,1473.219564,871.9146449,832.037597,1565.621034,1881,568,1212,1219,3222
2085,ENSG00000119283.15,65.61630335,-1.183563157,0.416980086,-2.838416501,0.004533798,0.018807466,ENSG00000119283,ENSG00000119283.15,440730,TRIM67,protein_coding,1,231162112,231221556,44.49010116,28.53066057,89.20578875,76.44644041,89.40852586,29,11,124,112,184
2086,ENSG00000163283.6,102.2863468,1.386303342,0.489268525,2.83342024,0.00460528,0.01905718,ENSG00000163283,ENSG00000163283.6,250,ALPP,protein_coding,2,232378724,232382889,168.7555561,155.6217849,107.9102283,40.27089272,38.87327211,110,60,150,59,80
2087,ENSG00000170419.10,18.04025883,-2.540363633,0.897094552,-2.831767988,0.004629142,0.019138872,ENSG00000170419,ENSG00000170419.10,222008,VSTM2A,protein_coding,7,54542325,54571080,6.136565677,2.593696416,20.14324262,30.71508767,30.61270179,4,1,28,45,63
2088,ENSG00000229931.1,52.39657373,-1.712423486,0.605252622,-2.829270661,0.004665422,0.019228952,ENSG00000229931,ENSG00000229931.1,NA,ATXN1-AS1,lncRNA,6,16761138,16762652,32.2169698,10.37478566,84.16997809,40.95345022,94.26768487,21,4,117,60,194
2089,ENSG00000148344.10,582.4806579,-2.088976725,0.738622252,-2.82820714,0.004680951,0.01928012,ENSG00000148344,ENSG00000148344.10,9536,PTGES,protein_coding,9,129738331,129753042,279.2137383,114.1226423,1253.197452,396.5659096,869.3035476,182,44,1742,581,1789
2090,ENSG00000105643.9,130.4676217,-1.02286467,0.362110359,-2.824731865,0.00473202,0.019451648,ENSG00000105643,ENSG00000105643.9,27106,ARRDC2,protein_coding,19,18001132,18014102,59.83151535,103.7478566,196.3966156,156.3056683,136.0564524,39,40,273,229,280
2091,ENSG00000279283.1,39.14121789,1.412612855,0.50046413,2.8226056,0.004763513,0.019542187,ENSG00000279283,ENSG00000279283.1,NA,,TEC,12,131896500,131898239,58.29737393,67.43610681,16.54623501,21.84184012,31.58453359,38,26,23,32,65
2092,ENSG00000184497.12,46.92433833,1.246909166,0.442326079,2.818981798,0.004817625,0.019720626,ENSG00000184497,ENSG00000184497.12,348013,TMEM255B,protein_coding,13,113759226,113816995,61.36565677,82.99828531,33.81187154,23.88951263,32.55636539,40,32,47,35,67
2093,ENSG00000188488.13,125.5192514,1.483987653,0.526974988,2.816049501,0.004861818,0.019866503,ENSG00000188488,ENSG00000188488.13,5104,SERPINA5,protein_coding,14,94561442,94593118,90.51434373,319.0246591,68.34314461,103.0661831,46.64792653,59,123,95,151,96
2094,ENSG00000206384.10,1724.935383,1.772979581,0.63000743,2.814220111,0.004889574,0.019931692,ENSG00000206384,ENSG00000206384.10,131873,COL6A6,protein_coding,3,130560334,130678155,2106.376169,3887.950927,484.8766259,1358.289432,787.1837603,1373,1499,674,1990,1620
2095,ENSG00000197405.7,48.02955822,-1.428167171,0.507818255,-2.812358864,0.00491796,0.020021045,ENSG00000197405,ENSG00000197405.7,728,C5AR1,protein_coding,19,47290023,47322066,19.94383845,28.53066057,81.29237201,52.55692778,57.82399227,13,11,113,77,119
2096,ENSG00000266777.1,112.5082432,1.135859416,0.404039539,2.811258072,0.004934819,0.020076477,ENSG00000266777,ENSG00000266777.1,NA,SH3GL1P1,transcribed_processed_pseudogene,17,32039974,32042828,110.4581822,225.6515882,55.39391721,86.00224547,85.03528274,72,87,77,126,175
2097,ENSG00000277715.1,88.18986818,-1.001454461,0.356538595,-2.808824834,0.004972269,0.020197873,ENSG00000277715,ENSG00000277715.1,NA,,lncRNA,12,106250759,106252786,49.09252541,62.24871398,103.5938192,106.4789706,119.5353117,32,24,144,156,246
2098,ENSG00000206535.7,359.7222493,-1.012875142,0.361063049,-2.805258371,0.005027626,0.020369287,ENSG00000206535,ENSG00000206535.7,348801,LNP1,protein_coding,3,100401532,100456319,151.8800005,298.2750878,301.4292378,517.3785878,529.6483325,99,115,419,758,1090
2099,ENSG00000161958.10,58.87849092,-1.455855534,0.519532646,-2.802240719,0.005074899,0.020520532,ENSG00000161958,ENSG00000161958.10,2256,FGF11,protein_coding,17,7438273,7444937,24.54626271,33.71805341,110.7878344,50.50925527,74.83104882,16,13,154,74,154
2100,ENSG00000232485.2,40.19902491,-1.573664692,0.561836114,-2.800931894,0.005095527,0.020594977,ENSG00000232485,ENSG00000232485.2,NA,RPL37A-DT,lncRNA,2,216479030,216498761,12.27313135,25.93696416,46.04169742,66.20807786,50.53525375,8,10,64,97,104
2101,ENSG00000140092.14,559.8683247,-1.066850529,0.380940751,-2.800568136,0.005101274,0.020604799,ENSG00000140092,ENSG00000140092.14,10516,FBLN5,protein_coding,14,91869412,91947987,500.1301027,171.1839634,739.5447648,591.0947982,797.3879942,326,66,1028,866,1641
2102,ENSG00000256340.8,76.81843621,-1.120938801,0.400568485,-2.798369925,0.005136125,0.020718493,ENSG00000256340,ENSG00000256340.8,NA,ABCC6P1,transcribed_unprocessed_pseudogene,16,18571162,18598328,46.02424258,44.09283907,79.85356896,95.55805052,118.5634799,30,17,111,140,244
2103,ENSG00000124251.10,74.83455315,1.090109415,0.389860173,2.796154855,0.005171461,0.020811323,ENSG00000124251,ENSG00000124251.10,27296,TP53TG5,protein_coding,20,45372557,45407889,115.0606064,103.7478566,64.02673547,53.92204279,37.41552441,75,40,89,79,77
2104,ENSG00000229557.1,55.71289744,1.300930171,0.465617063,2.793991616,0.005206183,0.020930328,ENSG00000229557,ENSG00000229557.1,NA,LINC00379,lncRNA,13,91127613,91131407,90.51434373,82.99828531,28.77606089,25.25462764,51.02116965,59,32,40,37,105
2105,ENSG00000237126.8,64.54221067,1.024321253,0.367005209,2.791026466,0.005254118,0.021089129,ENSG00000237126,ENSG00000237126.8,NA,,lncRNA,2,232580948,232611971,99.71919225,85.59198172,48.91930351,42.31856523,46.16201063,65,33,68,62,95
2106,ENSG00000139508.14,148.4518338,-1.005910243,0.360500082,-2.790319042,0.005265613,0.021117016,ENSG00000139508,ENSG00000139508.14,283537,SLC46A3,protein_coding,13,28700064,28718970,119.6630307,62.24871398,227.330881,165.8614734,167.1550701,78,24,316,243,344
2107,ENSG00000270987.1,80.13603453,-1.039884685,0.372937978,-2.788358242,0.005297593,0.021222359,ENSG00000270987,ENSG00000270987.1,NA,,processed_pseudogene,6,100889603,100890338,44.49010116,54.46762473,110.0684329,90.09759049,101.5564234,29,21,153,132,209
2108,ENSG00000154330.12,163.1723542,1.364920536,0.489497856,2.78840963,0.005296752,0.021222359,ENSG00000154330,ENSG00000154330.12,5239,PGM5,protein_coding,9,68328308,68531061,369.728082,145.2469993,69.06254613,70.98598038,160.8381634,241,56,96,104,331
2109,ENSG00000258819.1,36.75406189,-1.565789145,0.562259701,-2.784814812,0.00535583,0.021404884,ENSG00000258819,ENSG00000258819.1,102724190,LINC02289,lncRNA,14,77069169,77076392,13.80727277,20.74957133,41.72528829,59.38250282,48.10567424,9,8,58,87,99
2110,ENSG00000212123.3,181.2396588,1.003839702,0.360543554,2.784239768,0.005365336,0.021434683,ENSG00000212123,ENSG00000212123.3,163154,PRR22,protein_coding,19,5782960,5784746,162.6189904,357.9301054,143.1609029,121.4952357,120.9930594,106,138,199,178,249
2111,ENSG00000207611.1,105.8887426,1.052249603,0.378013339,2.783630875,0.005375417,0.021464692,ENSG00000207611,ENSG00000207611.1,406941,MIR149,miRNA,2,240456001,240456089,136.5385863,171.1839634,97.83860702,50.50925527,73.37330111,89,66,136,74,151
2112,ENSG00000232545.1,46.21463147,1.301343667,0.467647088,2.78274729,0.005390077,0.02150125,ENSG00000232545,ENSG00000232545.1,NA,,lncRNA,22,24101689,24103354,73.63878812,70.02980323,35.25067459,19.1116101,33.0422813,48,27,49,28,68
2113,ENSG00000172031.6,116.3893657,-1.028505339,0.369849981,-2.780871681,0.005421316,0.021610809,ENSG00000172031,ENSG00000172031.6,253152,EPHX4,protein_coding,1,92029985,92063538,84.37777805,57.06132115,182.0085851,143.3370758,115.1620686,55,22,253,210,237
2114,ENSG00000082074.15,73.56578902,1.96887255,0.708242551,2.779941062,0.005436877,0.021654249,ENSG00000082074,ENSG00000082074.15,2533,FYB1,protein_coding,5,39105252,39274528,231.6553543,33.71805341,38.8476822,15.01626508,48.59159014,151,13,54,22,100
2115,ENSG00000240875.5,51.99931828,-1.572954204,0.567458745,-2.771926979,0.005572554,0.022099862,ENSG00000240875,ENSG00000240875.5,730091,LINC00886,lncRNA,3,156747343,156817062,30.68282838,15.56217849,106.4714253,55.2871578,51.99300145,20,6,148,81,107
2116,ENSG00000266402.3,31.59013639,1.550045402,0.559564896,2.770090499,0.005604072,0.022186965,ENSG00000266402,ENSG00000266402.3,NA,SNHG25,lncRNA,17,64145970,64146476,35.28525264,70.02980323,14.38803044,16.38138009,21.86621556,23,27,20,24,45
2117,ENSG00000273145.1,82.01919768,-1.398553706,0.504986131,-2.769489341,0.005614424,0.022213536,ENSG00000273145,ENSG00000273145.1,NA,,lncRNA,22,46013606,46015498,18.40969703,67.43610681,118.7012512,89.41503298,116.1339004,12,26,165,131,239
2118,ENSG00000187944.2,35.97444616,-1.530033938,0.552755959,-2.768009845,0.005639975,0.022276883,ENSG00000187944,ENSG00000187944.2,401027,C2orf66,protein_coding,2,196804417,196809355,13.80727277,20.74957133,49.63870503,43.68368024,51.99300145,9,8,69,64,107
2119,ENSG00000223797.5,65.72493501,-1.137543154,0.411228559,-2.7662066,0.005671259,0.022381413,ENSG00000223797,ENSG00000223797.5,285266,ENTPD3-AS1,lncRNA,3,40313802,40453329,39.8876769,36.31174982,82.01177353,73.7162104,96.69726438,26,14,114,108,199
2120,ENSG00000268201.1,46.02388242,1.220225148,0.441169089,2.765889946,0.005676769,0.022398398,ENSG00000268201,ENSG00000268201.1,NA,,lncRNA,19,58266635,58267685,55.22909109,85.59198172,30.21486393,27.98485765,31.09861769,36,33,42,41,64
